ST_FIPS,state,city_name,url
4982620,Utah,Wellsville,www.wellsvillecity.com
4982730,Utah,Wendover,wendovercityutah.com
4982840,Utah,West Bountiful,westbountiful.utah.gov
4982930,Utah,West Haven city,www.westhavencity.com
4983390,Utah,West Point,www.westpointcity.org
4983470,Utah,West Valley City city,www.wvc-ut.gov
4985370,Utah,Woods Cross,www.woodscross.com
5001300,Vermont,Andover,vermont.gov
5002575,Vermont,Baltimore,vermont.gov
5004825,Vermont,Bennington,www.bennington.com
5005800,Vermont,Bethel,www.bethelvt.govoffice3.com
5007750,Vermont,Brandon,townofbrandon.com
5007900,Vermont,Brattleboro,www.brattleboro.org
5009025,Vermont,Bristol,www.bristolvt.org
5010675,Vermont,Burlington,www.burlingtonvt.gov
5011125,Vermont,Cabot,www.cabotvt.us
5011950,Vermont,Castleton,www.castletonvermont.org
5014875,Vermont,Colchester,www.colchestervt.gov
5016000,Vermont,Cornwall,cornwallvt.com
5016300,Vermont,Craftsbury,www.townofcraftsbury.com
5017125,Vermont,Danville,www.danvillevermont.org
5017875,Vermont,Dover,www.doververmont.com
5024175,Vermont,Essex,www.essex.org
5024400,Vermont,Essex Junction village,www.essexjunction.org
5025225,Vermont,Fairfield,www.fairfieldvermont.us
5025375,Vermont,Fair Haven,www.fairhavenvt.org
5025675,Vermont,Fairlee,fairleevt.org
5026300,Vermont,Ferrisburgh,www.ferrisburghvt.org
5027100,Vermont,Franklin,www.franklinvermont.com
5027700,Vermont,Georgia,www.townofgeorgia.com
5028900,Vermont,Grafton,www.graftonvermont.org
5029575,Vermont,Granville,www.granvillevermont.org
5030550,Vermont,Groton town,www.grotonvt.com
5031525,Vermont,Hancock,hancockvt.us
5032275,Vermont,Hartford,www.hartford-vt.org
5032425,Vermont,Hartland,www.hartland.govoffice.com
5033475,Vermont,Hinesburg,www.hinesburg.org
5037075,Vermont,Johnson (town),www.townofjohnson.com
5037685,Vermont,Killington,www.killingtontown.com
5039325,Vermont,Leicester,www.leicestervt.org
5040075,Vermont,Lincoln,lincolnvermont.org
5041200,Vermont,Ludlow,www.ludlow.vt.us
5041950,Vermont,Lyndonville village,lyndonvt.org
5042700,Vermont,"Manchester (village), Vermont",www.villageofmanchester.com
5043600,Vermont,Marshfield (town),www.town.marshfield.vt.us
5044350,Vermont,Middlebury,www.townofmiddlebury.org
5045250,Vermont,Milton,www.miltonvt.org
5045550,Vermont,Monkton,monktonvt.com
5046000,Vermont,Montpelier city,www.montpelier-vt.org
5048400,Vermont,Newfane town,newfanevt.com
5048850,Vermont,Newport,www.newportvermont.org
5050275,Vermont,Northfield,www.northfield-vt.gov
5052900,Vermont,Norwich,norwich.vt.us
5053725,Vermont,Orwell,townoforwellvt.org
5053950,Vermont,Panton,www.pantonvt.us
5054250,Vermont,Pawlet,www.pawlet.com
5058075,Vermont,Randolph,www.randolph.vt.us
5059650,Vermont,Ripton town,www.riptonvt.org
5061225,Vermont,Rutland city,www.rutlandcity.org
5061675,Vermont,St. Albans city,www.stalbansvt.com
5062575,Vermont,Salisbury town,www.townofsalisbury.org
5064300,Vermont,Shelburne,www.shelburnevt.org
5065050,Vermont,Shoreham,shorehamvt.org
5066175,Vermont,South Burlington city,www.sburl.com
5067000,Vermont,South Hero,www.southherovt.org
5069550,Vermont,Springfield,www.springfieldvt.govoffice2.com
5070075,Vermont,Starksboro,www.starksborovt.org
5070375,Vermont,Stockbridge,www.stockbridgevt.org
5070525,Vermont,Stowe,www.townofstowevt.org
5070750,Vermont,Stratton,townofstrattonvt.com
5071425,Vermont,Sunderland town,www.sunderlandvt.org
5072400,Vermont,Thetford town,thetfordvermont.us
5072925,Vermont,Tinmouth town,www.tinmouthvt.org
5074650,Vermont,Vergennes,vergennes.org
5075925,Vermont,Wallingford,www.wallingfordvt.com
5076075,Vermont,Waltham,sites.google.com
5076975,Vermont,Waterbury town,www.waterburyvt.com
5081400,Vermont,Westminster,www.westminstervt.org
5082000,Vermont,Weston,www.weston-vermont.com
5082300,Vermont,West Rutland,www.wrutland.org
5083050,Vermont,West Windsor town,www.westwindsorvt.govoffice2.com
5085975,Vermont,Woodstock town,townofwoodstock.org
5100148,Virginia,Abingdon town,abingdon-va.gov
5100180,Virginia,Accomac,delmarvaonline.com
5101000,Virginia,Alexandria,www.alexandriava.gov
5101672,Virginia,Amherst,www.amherstva.gov
5102040,Virginia,Appalachia town,www.townofappalachiava.us
5103368,Virginia,Ashland town,www.town.ashland.va.us
5105544,Virginia,Bedford town,bedfordva.gov
5106968,Virginia,Berryville,www.berryvilleva.gov
5107480,Virginia,Big Stone Gap,www.bigstonegap.org
5107784,Virginia,Blacksburg,www.blacksburg.gov
5108152,Virginia,Bluefield,www.bluefieldva.org
5108584,Virginia,Boones Mill,www.townofboonesmill.org
5108888,Virginia,Bowling Green,www.townofbowlinggreen.com
5109656,Virginia,Bridgewater,town.bridgewater.va.us
5109816,Virginia,Bristol,www.bristolva.org
5110040,Virginia,Broadway,www.town.broadway.va.us
5110296,Virginia,Brookneal town,www.townofbrookneal.com
5110744,Virginia,Buchanan,www.townofbuchanan.com
5111032,Virginia,Buena Vista city,www.bvcity.org
5112808,Virginia,Cape Charles,capecharles.org
5114952,Virginia,Charlotte Court House town,www.towncch.com
5114968,Virginia,Charlottesville,www.charlottesville.org
5114984,Virginia,Chase City town,www.chasecity.org
5115000,Virginia,Chatham,www.chatham-va.gov
5116000,Virginia,Chesapeake city,www.cityofchesapeake.net
5116480,Virginia,Chilhowie town,chilhowie.org
5116512,Virginia,Chincoteague,www.chincoteague-va.gov
5116608,Virginia,Christiansburg,www.christiansburg.org
5116992,Virginia,Clarksville,www.clarksvilleva.org
5117376,Virginia,Clifton,cliftonva.us
5117440,Virginia,Clifton Forge,www.cliftonforgeva.gov
5117504,Virginia,Clinchco,clinchcova.net
5117552,Virginia,Clintwood,www.townofclintwood.com
5117952,Virginia,Coeburn town,townofcoeburn.com
5118400,Virginia,Colonial Beach,www.colonialbeachva.net
5118448,Virginia,Colonial Heights,www.colonialheightsva.gov
5119600,Virginia,Courtland,www.courtlandvirginia.com
5119728,Virginia,Covington,www.covington.va.us
5120160,Virginia,Crewe,townofcrewe.com
5120752,Virginia,Culpeper,www.culpeperva.gov
5121184,Virginia,Damascus,www.damascus.org
5121344,Virginia,Danville,www.danville-va.gov
5121648,Virginia,Dayton,daytonva.us
5122560,Virginia,Dillwyn,www.dillwynva.org
5123376,Virginia,Drakes Branch town,www.towndrakesbranch.com
5123648,Virginia,Dublin,www.dublintown.org
5123760,Virginia,Dumfries,www.dumfriesva.gov
5124752,Virginia,Eastville,eastville.esva.net
5125408,Virginia,Elkton,elktonva.gov
5125808,Virginia,Emporia city,ci.emporia.va.us
5126416,Virginia,Exmore,www.exmore.org
5126496,Virginia,Fairfax city,www.fairfaxva.gov
5127200,Virginia,Falls Church,www.fallschurchva.gov
5127440,Virginia,Farmville town,farmvilleva.com
5127824,Virginia,Fincastle,www.co.botetourt.va.us
5129600,Virginia,Franklin,www.franklinva.com
5129744,Virginia,Fredericksburg,www.fredericksburgva.gov
5129968,Virginia,Front Royal,www.frontroyalva.com
5130208,Virginia,Galax,www.galaxva.com
5131056,Virginia,Glade Spring town,www.gladespringva.govoffice3.com
5131136,Virginia,Glasgow town,glasgowvirginia.org
5131936,Virginia,Gordonsville,www.townofgordonsville.org
5133232,Virginia,Gretna,www.townofgretna.org
5133488,Virginia,Grottoes town,www.ci.grottoes.va.us
5134064,Virginia,Halifax,www.townofhalifax.com
5134240,Virginia,Hamilton,www.town.hamilton.va.us
5135000,Virginia,Hampton,www.hampton.gov
5135624,Virginia,Harrisonburg,www.harrisonburgva.gov
5135976,Virginia,Haymarket,www.townofhaymarket.org
5136648,Virginia,Herndon town,www.herndon-va.gov
5137336,Virginia,Hillsville,www.hillsville.com
5138424,Virginia,Hopewell,hopewellva.gov
5142424,Virginia,Kilmarnock town,www.kilmarnockva.com
5144520,Virginia,Lawrenceville,www.lawrencevilleweb.com
5144696,Virginia,Lebanon,lebanonva.net
5144984,Virginia,Leesburg,www.leesburgva.gov
5145512,Virginia,Lexington,lexingtonva.gov
5147144,Virginia,Louisa,louisatown.org
5147208,Virginia,Lovettsville town,www.lovettsvilleva.gov
5147528,Virginia,Luray,www.townofluray.com
5147672,Virginia,Lynchburg,www.lynchburgva.gov
5148488,Virginia,Madison,www.madisonco.virginia.gov
5148952,Virginia,Manassas city,www.manassascity.org
5148968,Virginia,Manassas Park city,cityofmanassaspark.us
5149464,Virginia,Marion,www.marionva.org
5149784,Virginia,Martinsville city,martinsville-va.gov
5151448,Virginia,Middleburg town,www.middleburgva.gov
5151512,Virginia,Middletown,www.middletownva.gov
5151550,Virginia,Chesapeake city,www.cityofchesapeake.net
5152120,Virginia,Mineral,townofmineral.com
5153864,Virginia,Mount Crawford,mountcrawford.us
5154904,Virginia,Narrows town,townofnarrows.org
5155848,Virginia,New Market town,www.newmarketvirginia.com
5156000,Virginia,Newport News,www.nngov.com
5157000,Virginia,Norfolk,www.norfolk.gov
5157688,Virginia,Norton,www.nortonva.org
5158696,Virginia,Occoquan,www.occoquanva.gov
5159384,Virginia,Onley town,www.townofonley.org
5159496,Virginia,Orange town,townoforangeva.org
5161208,Virginia,Pearisburg,www.pearisburg.org
5161832,Virginia,Petersburg city,www.petersburgva.gov
5163288,Virginia,Pocahontas,pocahontasva.org
5163768,Virginia,Poquoson,www.poquoson-va.gov
5164000,Virginia,Portsmouth,www.portsmouthva.gov
5164272,Virginia,Pound,www.poundva.com
5164880,Virginia,Pulaski,www.pulaski.town
5165008,Virginia,Purcellville town,www.purcellvilleva.com
5165120,Virginia,Quantico,townofquantico.org
5165392,Virginia,Radford city,www.radfordva.gov
5166928,Virginia,Richlands,town.richlands.va.us
5167000,Virginia,Richmond,www.richmondgov.com
5168000,Virginia,Roanoke,www.roanokeva.gov
5169168,Virginia,Round Hill,roundhillva.org
5169456,Virginia,Rural Retreat,www.townofruralretreat.com
5170000,Virginia,Salem,www.salemva.gov
5170096,Virginia,Saltville,www.saltville.org
5170800,Virginia,Scottsville town,www.scottsville.org
5173200,Virginia,Smithfield town,www.co.smithfield.va.us
5175216,Virginia,Staunton,www.staunton.va.us
5175344,Virginia,Stephens City,www.stephenscity.vi.virginia.gov
5176000,Virginia,Strasburg town,www.strasburgva.com
5176256,Virginia,Stuart,www.patrickchamber.com
5176432,Virginia,Suffolk city,www.suffolkva.us
5177520,Virginia,Tangier,www.tangierislandva.com
5177568,Virginia,Tappahannock,va.org
5177792,Virginia,Tazewell,www.townoftazewell.org
5181024,Virginia,Victoria town,victoriava.net
5181072,Virginia,Vienna,www.viennava.gov
5182000,Virginia,Virginia Beach,www.vbgov.com
5183136,Virginia,Warrenton,warrentonva.gov
5183680,Virginia,Waynesboro,www.waynesboro.va.us
5184960,Virginia,West Point,www.west-point.va.us
5186160,Virginia,Williamsburg city,www.williamsburgva.gov
5186720,Virginia,Winchester,www.winchesterva.gov
5186784,Virginia,Windsor,www.windsor-va.gov
5187072,Virginia,Wise,www.townofwise.net
5188000,Virginia,Wytheville,www.wytheville.org
5300100,Washington,Aberdeen city,www.aberdeenwa.gov
5300905,Washington,Airway Heights,cawh.org
5301290,Washington,Algona city,www.algonawa.gov
5301990,Washington,Anacortes,www.cityofanacortes.org
5302585,Washington,Arlington,www.arlingtonwa.gov
5303075,Washington,Asotin,cityofasotin.org
5303736,Washington,Bainbridge Island,ci.bainbridge-isl.wa.us
5304475,Washington,Battle Ground,www.cityofbg.org
5304895,Washington,Beaux Arts Village,beauxarts-wa.gov
5305210,Washington,Bellevue,www.bellevuewa.gov
5305280,Washington,Bellingham,www.cob.org
5306330,Washington,Black Diamond city,www.ci.blackdiamond.wa.us
5306505,Washington,Blaine city,www.cityofblaine.com
5307380,Washington,Bothell,www.ci.bothell.wa.us
5307695,Washington,Bremerton,www.ci.bremerton.wa.us
5307835,Washington,Brewster,www.cityofbrewsterwashington.org
5307870,Washington,Bridgeport,www.bridgeportwashington.net
5307940,Washington,Brier,www.ci.brier.wa.us
5308570,Washington,Buckley city,www.cityofbuckley.com
5308605,Washington,Bucoda,bucoda.us
5308850,Washington,Burien,www.burienwa.gov
5308920,Washington,Burlington,burlingtonwa.gov
5309480,Washington,Camas city,cityofcamas.us
5310215,Washington,Carnation,www.carnationwa.gov
5310495,Washington,Cashmere city,www.cityofcashmere.org
5310565,Washington,Castle Rock,ci.castle-rock.wa.us
5311160,Washington,Centralia,www.cityofcentralia.com
5311475,Washington,Chehalis,www.ci.chehalis.wa.us
5311615,Washington,Chelan city,cityofchelan.us
5311825,Washington,Cheney,www.cityofcheney.org
5312140,Washington,Chewelah city,www.cityofchewelah.org
5312630,Washington,Clarkston city,www.clarkston-wa.com
5312945,Washington,Cle Elum,cityofcleelum.com
5313365,Washington,Clyde Hill,www.clydehill.org
5313855,Washington,College Place city,www.ci.college-place.wa.us
5314170,Washington,Colville,www.colville.wa.us
5314310,Washington,Conconully,townofconconully.com
5314380,Washington,Concrete,www.townofconcrete.com
5314485,Washington,Connell,www.cityofconnell.com
5315080,Washington,Coulee City,www.couleecity.com
5315185,Washington,Coupeville,townofcoupeville.org
5315290,Washington,Covington,www.covingtonwa.gov
5316690,Washington,Darrington,town.darrington.wa.us
5316795,Washington,Davenport,www.davenportwa.us
5316970,Washington,Dayton,www.daytonwa.com
5317320,Washington,Deer Park,www.cityofdeerparkwa.com
5317635,Washington,Des Moines city,www.desmoineswa.gov
5318965,Washington,DuPont,www.ci.dupont.wa.us
5319035,Washington,Duvall,www.duvallwa.gov
5320155,Washington,East Wenatchee,www.east-wenatchee.com
5320260,Washington,Eatonville town,www.eatonville-wa.gov
5320645,Washington,Edgewood,www.cityofedgewood.org
5320750,Washington,Edmonds,www.edmondswa.gov
5321030,Washington,Electric City,www.electriccity.us
5321240,Washington,Ellensburg,www.ci.ellensburg.wa.us
5321450,Washington,Elma,www.cityofelma.com
5322010,Washington,Entiat city,www.entiatwa.us
5322045,Washington,Enumclaw,www.cityofenumclaw.net
5322080,Washington,Ephrata,www.ephrata.org
5322640,Washington,Everett,www.everettwa.org
5322745,Washington,Everson,www.ci.everson.wa.us
5323340,Washington,Farmington,www.farmingtonwa.com
5323515,Washington,Federal Way,cityoffederalway.com
5323620,Washington,Ferndale city,www.cityofferndale.org
5323795,Washington,Fife,cityoffife.org
5323970,Washington,Fircrest,www.cityoffircrest.net
5324810,Washington,Forks,forkswashington.org
5325615,Washington,Friday Harbor,fridayharbor.org
5326140,Washington,Garfield,www.garfieldwa.com
5326735,Washington,Gig Harbor,www.cityofgigharbor.net
5327365,Washington,Gold Bar city,cityofgoldbar.us
5327435,Washington,Goldendale city,ci.goldendale.wa.us
5327925,Washington,Grandview,www.grandview.wa.us
5327995,Washington,Granite Falls,ci.granite-falls.wa.us
5329745,Washington,Harrington,www.harringtonbiz.com
5332300,Washington,Hoquiam,www.cityofhoquiam.com
5332755,Washington,Hunts Point,huntspoint-wa.gov
5333000,Washington,Ilwaco,www.ilwaco-wa.gov
5333805,Washington,Issaquah,issaquahwa.gov
5335065,Washington,Kelso,www.kelso.gov
5335170,Washington,Kenmore city,www.cityofkenmore.com
5335275,Washington,Kennewick city,go2kennewick.com
5335415,Washington,Kent,www.ci.kent.wa.us
5335485,Washington,Kettle Falls,www.kettle-falls.com
5335940,Washington,Kirkland,www.kirklandwa.gov
5336045,Washington,Kittitas,www.cityofkittitas.com
5336710,Washington,La Center,www.ci.lacenter.wa.us
5336745,Washington,Lacey,www.ci.lacey.wa.us
5336780,Washington,La Conner,townoflaconner.org
5337270,Washington,Lake Forest Park,www.cityoflfp.com
5337900,Washington,Lake Stevens,www.lakestevenswa.gov
5338038,Washington,Lakewood,www.cityoflakewood.us
5338355,Washington,Langley city,www.langleywa.org
5338845,Washington,Leavenworth,www.cityofleavenworth.com
5339335,Washington,Liberty Lake,www.libertylakewa.gov
5340070,Washington,Long Beach,www.longbeachwa.gov
5340245,Washington,Longview,www.ci.longview.wa.us
5340770,Washington,Lyman,townoflyman.com
5340805,Washington,Lynden,www.lynden.org
5340980,Washington,Mabton,www.cityofmabton.com
5341225,Washington,McCleary,www.cityofmccleary.com
5343150,Washington,Maple Valley,www.maplevalleywa.gov
5343395,Washington,Marcus,townofmarcus.com
5343955,Washington,Marysville city,marysvillewa.gov
5344165,Washington,Mattawa,www.cityofmattawa.com
5344690,Washington,Medical Lake city,medical-lake.org
5344725,Washington,Medina,www.medina-wa.gov
5345005,Washington,Mercer Island,www.mercergov.org
5345865,Washington,Mill Creek,www.cityofmillcreek.com
5345985,Washington,Millwood,cityofmillwood.org
5346020,Washington,Milton,www.cityofmilton.net
5346685,Washington,Monroe,www.ci.monroe.wa.us
5347175,Washington,Morton,www.visitmorton.com
5347245,Washington,Moses Lake,www.cityofml.com
5347315,Washington,Mossyrock,www.cityofmossyrock.com
5347490,Washington,Mountlake Terrace,www.cityofmlt.com
5347560,Washington,Mount Vernon,www.ci.mount-vernon.wa.us
5347735,Washington,Mukilteo city,mukilteowa.gov
5347805,Washington,Naches,townofnaches.com
5347980,Washington,Napavine,www.cityofnapavine.com
5348645,Washington,Newcastle,www.ci.newcastle.wa.us
5348820,Washington,Newport,www.newport-wa.org
5349275,Washington,Nooksack,www.cityofnooksack.com
5349415,Washington,Normandy Park city,www.ci.normandy-park.wa.us
5349555,Washington,North Bonneville,www.northbonneville.net
5350045,Washington,Northport,northportwa.us
5350325,Washington,Oakesdale,oakesdale.org
5350360,Washington,Oak Harbor,www.oakharbor.org
5350430,Washington,Oakville,www.oakvillecityhall.com
5350570,Washington,Ocean Shores,www.osgov.com
5350745,Washington,Odessa,odessawa.com
5350920,Washington,Okanogan,www.okanogancity.com
5351300,Washington,Olympia,www.olympiawa.gov
5351970,Washington,Oroville city,www.oroville-wa.com
5352005,Washington,Orting,cityoforting.org
5352215,Washington,Othello city,othellowa.gov
5352495,Washington,Pacific,cityofpacific.com
5352950,Washington,Palouse,visitpalouse.com
5353545,Washington,Pasco,www.pasco-wa.gov
5353720,Washington,Pateros,www.pateros.com
5355120,Washington,Pomeroy,www.pomeroy-wa.com
5355855,Washington,Port Townsend,www.cityofpt.us
5355995,Washington,Poulsbo city,www.cityofpoulsbo.com
5356240,Washington,Prescott,www.prescottwa.com
5356450,Washington,Prosser,cityofprosser.com
5356625,Washington,Pullman,www.pullman-wa.gov
5356695,Washington,Puyallup,www.cityofpuyallup.org
5357220,Washington,Rainier,cityofrainierwa.org
5357430,Washington,Raymond,cityofraymond.com
5357535,Washington,Redmond,www.redmond.gov
5357745,Washington,Renton,www.rentonwa.gov
5357850,Washington,Republic city,www.republicwa.org
5358235,Washington,Richland,www.ci.richland.wa.us
5358410,Washington,Ridgefield,ridgefieldwa.us
5358725,Washington,Ritzville,www.ritzville-wa.us
5359145,Washington,Rockford,rockfordwa.com
5360055,Washington,Roslyn,www.ci.roslyn.wa.us
5360160,Washington,Roy,www.cityofroywa.us
5360230,Washington,Royal City,www.royalcitywa.org
5360510,Washington,Ruston,www.rustonwa.org
5361115,Washington,Sammamish,www.ci.sammamish.wa.us
5362288,Washington,SeaTac,www.ci.seatac.wa.us
5363000,Washington,Seattle,www.seattle.gov
5363210,Washington,Sedro-Woolley,www.ci.sedro-woolley.wa.us
5363280,Washington,Selah,www.ci.selah.wa.us
5363385,Washington,Sequim,www.sequimwa.gov
5363735,Washington,Shelton,www.ci.shelton.wa.us
5363960,Washington,Shoreline,www.cityofshoreline.com
5364855,Washington,Skykomish,skykomish.org
5365170,Washington,Snohomish,www.ci.snohomish.wa.us
5365205,Washington,Snoqualmie,www.ci.snoqualmie.wa.us
5365345,Washington,Soap Lake city,www.cityofsoaplake.org
5365625,Washington,South Bend,www.southbend-wa.gov
5365765,Washington,South Cle Elum town,cityofcleelum.com
5366045,Washington,South Prairie,townofsouthprairie.com
5367000,Washington,Spokane,www.spokanecity.org
5367455,Washington,Stanwood,www.ci.stanwood.wa.us
5367770,Washington,Steilacoom town,www.townofsteilacoom.com
5367875,Washington,Stevenson,cityofstevenson.com
5368260,Washington,Sultan,ci.sultan.wa.us
5368435,Washington,Sumner,sumnerwa.gov
5368750,Washington,Sunnyside,sunnyside-wa.gov
5370000,Washington,Tacoma city,www.cityoftacoma.org
5370560,Washington,Tekoa,www.tekoawa.com
5370630,Washington,Tenino,www.ci.tenino.wa.us
5371400,Washington,Tieton,cityoftieton.com
5371785,Washington,Toledo,www.toledowa.us
5371890,Washington,Tonasket,www.tonasketcity.org
5371960,Washington,Toppenish,www.cityoftoppenish.us
5372625,Washington,Tukwila,www.tukwilawa.gov
5372905,Washington,Tumwater,www.ci.tumwater.wa.us
5373080,Washington,Twisp,townoftwisp.com
5373290,Washington,Union Gap city,uniongapwa.gov
5373360,Washington,Uniontown,uniontown.us
5373465,Washington,University Place,cityofup.com
5373780,Washington,Vader city,www.vaderwa.org
5375565,Washington,Waitsburg,www.cityofwaitsburg.com
5376125,Washington,Wapato,www.wapato-city.org
5376160,Washington,Warden,www.cityofwarden.org
5376405,Washington,Washougal city,cityofwashougal.us
5376510,Washington,Waterville,www.ci.waterville.wa.us
5377105,Washington,Wenatchee,www.wenatcheewa.gov
5377630,Washington,Westport,ci.westport.wa.us
5377665,Washington,West Richland,www.westrichland.org
5378330,Washington,White Salmon,white-salmon.net
5378680,Washington,Wilbur,www.wilburwa.com
5379380,Washington,Winthrop,townofwinthrop.com
5379590,Washington,Woodinville,www.ci.woodinville.wa.us
5379625,Washington,Woodland,www.ci.woodland.wa.us
5379835,Washington,Woodway,www.townofwoodway.com
5379975,Washington,Yacolt,townofyacolt.com
5380150,Washington,Yarrow Point,ci.yarrow-point.wa.us
5380220,Washington,Yelm,www.ci.yelm.wa.us
5380500,Washington,Zillah,www.cityofzillah.us
5400772,West Virginia,Alderson town,aldersonwv.org
5403292,West Virginia,Athens,www.townofathens.com
5405332,West Virginia,Beckley,www.beckley.org
5405452,West Virginia,Beech Bottom,www.beechbottomwv.org
5406340,West Virginia,Benwood city,benwoodwv.com
5408524,West Virginia,Bluefield,www.cityofbluefield.com
5408932,West Virginia,Bolivar,www.bolivarwv.org
5410180,West Virginia,Bridgeport,www.bridgeportwv.com
5411188,West Virginia,Buckhannon city,buckhannonwv.org
5414600,West Virginia,Charleston,www.cityofcharleston.org
5414610,West Virginia,Charles Town,www.charlestownwv.us
5415628,West Virginia,"Clarksburg, West Virginia",www.cityofclarksburgwv.com
5420212,West Virginia,Danville,www.local.wv.gov
5420980,West Virginia,Delbarton,delbartonwv.us
5424292,West Virginia,Eleanor,eleanorwv.20m.com
5424364,West Virginia,Elizabeth,www.local.wv.gov
5424580,West Virginia,Elkins,cityofelkinswv.com
5424844,West Virginia,Ellenboro,www.local.wv.gov
5426452,West Virginia,Fairmont,www.fairmontwv.gov
5428204,West Virginia,Follansbee,www.cityoffollansbee.net
5429044,West Virginia,Franklin,www.local.wv.gov
5431492,West Virginia,Glen Dale,www.cityofglendalewv.com
5432716,West Virginia,Grafton,www.graftonwv.org
5432884,West Virginia,Grantsville,www.local.wv.gov
5435284,West Virginia,Harpers Ferry,www.harpersferrywv.us
5437636,West Virginia,Hinton city,www.hintonwva.com
5439460,West Virginia,Huntington city,www.cityofhuntington.com
5439532,West Virginia,Hurricane,www.hurricanewv.com
5443492,West Virginia,Keyser city,www.cityofkeyser.com
5446636,West Virginia,Lewisburg,lewisburg-wv.com
5450260,West Virginia,McMechen,www.local.wv.gov
5452060,West Virginia,Martinsburg,cityofmartinsburg.org
5454484,West Virginia,Milton,www.thecityofmiltonwv.com
5455276,West Virginia,Monongah,www.local.wv.gov
5455756,West Virginia,Morgantown,www.morgantown.com
5456020,West Virginia,Moundsville,www.cityofmoundsville.com
5459068,West Virginia,Nitro,www.cityofnitro.org
5462140,West Virginia,Parkersburg,www.parkersburg-wv.com
5464228,West Virginia,"Pleasant Valley, West Virginia",www.cityofpleasantvalley.com
5464708,West Virginia,Point Pleasant,www.ptpleasantwv.org
5465692,West Virginia,Princeton,princetonwv.net
5470084,West Virginia,Romney,www.cityofromney.com
5470156,West Virginia,Ronceverte,www.roncevertewv.com
5471212,West Virginia,St. Albans,www.stalbanswv.com
5475292,West Virginia,South Charleston,southcharlestonwv.org
5477980,West Virginia,Summersville,www.summersvillewv.org
5478964,West Virginia,Sylvester,www.local.wv.gov
5480284,West Virginia,Thurmond,thurmondwv.org
5483500,West Virginia,Vienna,vienna-wv.com
5484484,West Virginia,War,www.warwestvirginia.com
5485228,West Virginia,Welch,www.local.wv.gov
5486116,West Virginia,West Union,www.westunion-wv.com
5486452,West Virginia,Wheeling,www.wheelingwv.gov
5487988,West Virginia,Winfield,cityofwinfield.net
5500100,Wisconsin,Abbotsford,www.ci.abbotsford.wi.us
5500175,Wisconsin,Abrams,townofabrams.com
5500450,Wisconsin,Adell village,www.adellwi.govoffice2.com
5501000,Wisconsin,Algoma,www.algomacity.org
5501025,Wisconsin,Algoma,townofalgoma.org
5501150,Wisconsin,Allouez,www.villageofallouez.com
5501225,Wisconsin,Alma city,www.almawisconsin.com
5501425,Wisconsin,Almond,www.villageofalmond.com
5501550,Wisconsin,Altoona,www.ci.altoona.wi.us
5501675,Wisconsin,Amberg,ambergtownship.com
5501725,Wisconsin,Amery,www.amerywisconsin.org
5501750,Wisconsin,Amherst,www.amherstwi.govoffice2.com
5501825,Wisconsin,Amnicon,townofamnicon.com
5502250,Wisconsin,Antigo,www.antigo-city.org
5502375,Wisconsin,Appleton city (pt.),appleton.org
5502550,Wisconsin,Arena,www.villageofarena.net
5502650,Wisconsin,Argyle,www.argylewi.org
5502800,Wisconsin,Arlington village,www.arlingtonwi.com
5503150,Wisconsin,Ashford,www.townofashford.com
5503200,Wisconsin,Ashippun town,www.townofashippun.org
5503225,Wisconsin,Ashland,www.coawi.org
5503425,Wisconsin,Ashwaubenon village,www.ashwaubenon.com
5503550,Wisconsin,Athens,athenswis.com
5503725,Wisconsin,Auburn,www.townofauburn.net
5503775,Wisconsin,Auburndale,auburndalewi.com
5503825,Wisconsin,Augusta,cityofaugusta.org
5504025,Wisconsin,Avoca,www.villageofavoca.com
5504425,Wisconsin,Baldwin,www.villageofbaldwin.com
5504550,Wisconsin,Bangor,www.villageofbangor.com
5504625,Wisconsin,Baraboo,www.cityofbaraboo.com
5504750,Wisconsin,Barnes,www.barnes-wi.com
5504775,Wisconsin,Barneveld,www.barneveldwi.com
5504875,Wisconsin,Barron city,cityofbarron.com
5505200,Wisconsin,Bass Lake,basslakewi.gov
5505325,Wisconsin,Bay City,www.baycitywi.org
5505350,Wisconsin,Bayfield,cityofbayfield.com
5505450,Wisconsin,Bayside village (pt.),bayside-wi.gov
5505600,Wisconsin,Bear Creek,www.townofbearcreek.blogspot.com
5505900,Wisconsin,Beaver Dam city,www.cityofbeaverdam.com
5506150,Wisconsin,Belgium village,www.basslakewi.gov
5506175,Wisconsin,Belgium,village.belgium.wi.us
5506200,Wisconsin,Bell,cornucopiawisconsin.org
5506275,Wisconsin,Belle Plaine,belleplainewi.com
5506300,Wisconsin,Belleville,bellevillewi.org
5506350,Wisconsin,Bellevue,villageofbellevue.org
5506425,Wisconsin,Belmont,www.belmontwi.com
5506500,Wisconsin,Beloit,www.beloitwi.gov
5506675,Wisconsin,Belvidere,townofbelvidere.com
5506775,Wisconsin,Bennett,townofbennettwi.org
5506825,Wisconsin,Benton village,www.bentonwi.us
5506925,Wisconsin,Berlin,cityofberlin.net
5507025,Wisconsin,Berry,www.townofberry.org
5507175,Wisconsin,Big Bend,www.townofbigbend.com
5507300,Wisconsin,Big Flats,bigflatswi.com
5507550,Wisconsin,Birchwood,www.birchwoodvillagewi.com
5507650,Wisconsin,Biron,www.bironwisconsin.org
